user_id,key,event_type,timestamp
advait,r,down,1754074143.0678475
advait,r,up,1754074143.1720555
advait,Key.space,down,1754074143.1736982
advait,Key.space,up,1754074143.2780097
advait,l,down,1754074144.3881264
advait,l,up,1754074144.4918437
advait,i,down,1754074144.655158
advait,i,up,1754074144.7425592
advait,k,down,1754074144.8575027
advait,e,down,1754074144.9720762
advait,k,up,1754074144.9863968
advait,e,up,1754074145.1276298
advait,Key.space,down,1754074145.1276298
advait,Key.space,up,1754074145.2276196
advait,r,down,1754074145.8066611
advait,r,up,1754074145.9242852
advait,i,down,1754074145.9990156
advait,i,up,1754074146.1165156
advait,g,down,1754074146.340544
advait,g,up,1754074146.457608
advait,t,down,1754074146.457608
advait,t,up,1754074146.5561478
advait,h,down,1754074146.5609205
advait,h,up,1754074146.6604083
advait,Key.space,down,1754074146.724167
advait,Key.space,up,1754074146.8248315
advait,c,down,1754074147.673645
advait,c,up,1754074147.7913644
advait,h,down,1754074147.7913644
advait,h,up,1754074147.9220896
advait,i,down,1754074148.0575786
advait,i,up,1754074148.1456838
advait,l,down,1754074148.2708454
advait,l,up,1754074148.4016845
advait,d,down,1754074148.4981804
advait,d,up,1754074148.609605
advait,Key.space,down,1754074148.6550868
advait,Key.space,up,1754074148.7693007
advait,w,down,1754074149.5459678
advait,w,up,1754074149.6850343
advait,i,down,1754074149.722678
advait,i,up,1754074149.881849
advait,t,down,1754074149.9119294
advait,t,up,1754074150.038453
advait,h,down,1754074150.063216
advait,h,up,1754074150.207642
advait,o,down,1754074150.3474958
advait,o,up,1754074150.48952
advait,u,down,1754074150.6177936
advait,u,up,1754074150.7207053
advait,t,down,1754074150.734595
advait,t,up,1754074150.8468065
advait,Key.space,down,1754074150.8912716
advait,Key.space,up,1754074151.016604
advait,a,down,1754074151.2791765
advait,a,up,1754074151.3641746
advait,l,down,1754074151.9884431
advait,l,up,1754074152.0957434
advait,s,down,1754074152.1113005
advait,s,up,1754074152.2179444
advait,o,down,1754074152.2603219
advait,o,up,1754074152.3933923
advait,Key.space,down,1754074152.4954286
advait,Key.space,up,1754074152.58912
advait,t,down,1754074153.090893
advait,t,up,1754074153.2189207
advait,h,down,1754074153.2739604
advait,h,up,1754074153.4123056
advait,i,down,1754074153.5322244
advait,i,up,1754074153.6739197
advait,n,down,1754074153.721543
advait,n,up,1754074153.8473563
advait,k,down,1754074153.913781
advait,k,up,1754074154.0634687
advait,Key.space,down,1754074154.2018347
advait,Key.space,up,1754074154.3113897
advait,i,down,1754074154.7459805
advait,i,up,1754074154.8954513
advait,n,down,1754074154.9486058
advait,n,up,1754074155.069777
advait,c,down,1754074155.1857352
advait,c,up,1754074155.303512
advait,r,down,1754074155.549663
advait,r,up,1754074155.6527038
advait,e,down,1754074155.7590938
advait,e,up,1754074155.9030533
advait,a,down,1754074155.9584603
advait,a,up,1754074156.112242
advait,s,down,1754074156.164571
advait,s,up,1754074156.271375
advait,e,down,1754074156.388468
advait,e,up,1754074156.4929922
advait,Key.space,down,1754074156.5270672
advait,Key.space,up,1754074156.645443
advait,a,down,1754074156.932476
advait,a,up,1754074157.0658166
advait,g,down,1754074157.604596
advait,g,up,1754074157.7299674
advait,a,down,1754074157.7309666
advait,a,up,1754074157.8318756
advait,i,down,1754074157.9199753
advait,i,up,1754074158.0471146
advait,n,down,1754074158.1257844
advait,n,up,1754074158.2601845
advait,s,down,1754074158.439136
advait,s,up,1754074158.5724754
advait,t,down,1754074158.7195177
advait,t,up,1754074158.835751
advait,Key.space,down,1754074158.8457294
advait,Key.space,up,1754074158.9926486
advait,o,down,1754074159.8257773
advait,o,up,1754074159.9540267
advait,u,down,1754074160.090142
advait,u,up,1754074160.1736906
advait,t,down,1754074160.1970136
advait,t,up,1754074160.2911527
advait,Key.space,down,1754074160.292886
advait,Key.space,up,1754074160.437174
advait,g,down,1754074160.9005523
advait,e,down,1754074161.0415552
advait,g,up,1754074161.0630047
advait,e,up,1754074161.144325
advait,t,down,1754074161.145784
advait,t,up,1754074161.2563999
advait,Key.space,down,1754074161.3597288
advait,Key.space,up,1754074161.4638371
advait,f,down,1754074162.4292376
advait,f,up,1754074162.5139184
advait,e,down,1754074162.6183035
advait,e,up,1754074162.763479
advait,w,down,1754074163.163015
advait,w,up,1754074163.2900393
advait,Key.space,down,1754074163.3714955
advait,Key.space,up,1754074163.5156906
advait,o,down,1754074164.2611153
advait,o,up,1754074164.3889198
advait,w,down,1754074164.831885
advait,w,up,1754074164.9374208
advait,n,down,1754074164.9755914
advait,n,up,1754074165.1142995
advait,Key.space,down,1754074165.156519
advait,Key.space,up,1754074165.2898118
advait,w,down,1754074165.839803
advait,w,up,1754074165.9390001
advait,h,down,1754074165.9606857
advait,h,up,1754074166.096395
advait,i,down,1754074166.2293193
advait,i,up,1754074166.3729482
advait,c,down,1754074166.52216
advait,h,down,1754074166.6183836
advait,c,up,1754074166.6305277
advait,h,up,1754074166.7568839
advait,Key.space,down,1754074166.7994716
advait,Key.space,up,1754074166.9169872
advait,s,down,1754074167.4434378
advait,s,up,1754074167.5717483
advait,u,down,1754074167.590822
advait,u,up,1754074167.7273755
advait,c,down,1754074167.7809465
advait,c,up,1754074167.902746
advait,h,down,1754074168.0581293
advait,h,up,1754074168.180002
advait,Key.space,down,1754074168.2607634
advait,Key.space,up,1754074168.3993938
advait,t,down,1754074168.6342769
advait,t,up,1754074168.7835996
advait,o,down,1754074169.2104273
advait,o,up,1754074169.3257723
advait,Key.space,down,1754074169.4162974
advait,Key.space,up,1754074169.567372
advait,h,down,1754074169.6367884
advait,h,up,1754074169.729288
advait,o,down,1754074169.8970473
advait,o,up,1754074170.0314245
advait,l,down,1754074170.1806655
advait,l,up,1754074170.3197818
advait,d,down,1754074170.4048343
advait,d,up,1754074170.5269392
advait,Key.space,down,1754074170.5582926
advait,Key.space,up,1754074170.6929624
advait,w,down,1754074171.2424757
advait,w,up,1754074171.331837
advait,y,down,1754074171.3333433
advait,y,up,1754074171.4532504
advait,e,down,1754074172.1054015
advait,e,up,1754074172.207664
advait,=,down,1754074172.8335755
advait,=,up,1754074172.9010074
advait,Key.backspace,down,1754074173.0395095
advait,Key.backspace,up,1754074173.1250958
advait,Key.esc,down,1754074178.9065008
advait,Key.esc,up,1754074179.102884